DATE_OF_INTEREST,AS_OF,"Cases/day, 7 day avg",DEATH_COUNT,"Deaths/day, 7 day avg",HOSPITALIZED_CASE_COUNT,"Hospitalized/day, 7 day avg",NEW_COVID_CASE_COUNT
2020-06-02,2020-12-07 06:59:21,554.0,38.0,42.0,70.0,74.71428571428571,574.0
2020-06-03,2020-12-07 06:59:21,521.4285714285714,43.0,41.285714285714285,81.0,74.28571428571429,516.0
2020-06-04,2020-12-07 06:59:21,504.0,33.0,40.57142857142857,74.0,73.57142857142857,524.0
2020-06-05,2020-12-07 06:59:21,469.14285714285717,28.0,38.42857142857143,58.0,68.71428571428571,404.0
2020-06-06,2020-12-07 06:59:21,454.57142857142856,35.0,35.857142857142854,41.0,66.42857142857143,247.0
2020-06-07,2020-12-07 06:59:21,450.0,25.0,33.857142857142854,54.0,65.28571428571429,198.0
2020-06-08,2020-12-07 06:59:21,416.2857142857143,39.0,34.42857142857143,62.0,62.857142857142854,451.0
2020-06-09,2020-12-07 06:59:21,394.42857142857144,33.0,33.714285714285715,61.0,61.57142857142857,421.0
2020-06-10,2020-12-07 06:59:21,372.85714285714283,32.0,32.142857142857146,60.0,58.57142857142857,365.0
2020-06-11,2020-12-07 06:59:21,350.2857142857143,21.0,30.428571428571427,56.0,56.0,366.0
2020-06-12,2020-12-07 06:59:21,351.14285714285717,23.0,29.714285714285715,59.0,56.142857142857146,410.0
2020-06-13,2020-12-07 06:59:21,344.0,15.0,26.857142857142858,38.0,55.714285714285715,197.0
2020-06-14,2020-12-07 06:59:21,341.57142857142856,24.0,26.714285714285715,43.0,54.142857142857146,181.0
2020-06-15,2020-12-07 06:59:21,331.85714285714283,20.0,24.0,56.0,53.285714285714285,383.0
2020-06-16,2020-12-07 06:59:21,331.7142857142857,18.0,21.857142857142858,62.0,53.42857142857143,420.0
2020-06-17,2020-12-07 06:59:21,330.57142857142856,20.0,20.142857142857142,50.0,52.0,357.0
2020-06-18,2020-12-07 06:59:21,332.2857142857143,17.0,19.571428571428573,54.0,51.714285714285715,378.0
2020-06-19,2020-12-07 06:59:21,325.57142857142856,16.0,18.571428571428573,53.0,50.857142857142854,363.0
2020-06-20,2020-12-07 06:59:21,326.57142857142856,18.0,19.0,30.0,49.714285714285715,204.0
2020-06-21,2020-12-07 06:59:21,325.2857142857143,27.0,19.428571428571427,42.0,49.57142857142857,172.0
2020-06-22,2020-12-07 06:59:21,327.42857142857144,24.0,20.0,54.0,49.285714285714285,398.0
2020-06-23,2020-12-07 06:59:21,322.14285714285717,27.0,21.285714285714285,46.0,47.0,383.0
2020-06-24,2020-12-07 06:59:21,325.57142857142856,25.0,22.0,49.0,46.857142857142854,381.0
2020-06-25,2020-12-07 06:59:21,314.2857142857143,18.0,22.142857142857142,45.0,45.57142857142857,299.0
2020-06-26,2020-12-07 06:59:21,307.2857142857143,20.0,22.714285714285715,41.0,43.857142857142854,314.0
2020-06-27,2020-12-07 06:59:21,307.7142857142857,19.0,22.857142857142858,40.0,45.285714285714285,207.0
2020-06-28,2020-12-07 06:59:21,312.14285714285717,19.0,21.714285714285715,35.0,44.285714285714285,203.0
2020-06-29,2020-12-07 06:59:21,317.85714285714283,22.0,21.428571428571427,50.0,43.714285714285715,438.0
2020-06-30,2020-12-07 06:59:21,326.2857142857143,21.0,20.571428571428573,49.0,44.142857142857146,442.0
2020-07-01,2020-12-07 06:59:21,328.57142857142856,12.0,18.714285714285715,43.0,43.285714285714285,397.0
2020-07-02,2020-12-07 06:59:21,345.42857142857144,21.0,19.142857142857142,48.0,43.714285714285715,417.0
2020-07-03,2020-12-07 06:59:21,334.57142857142856,17.0,18.714285714285715,28.0,41.857142857142854,238.0
2020-07-04,2020-12-07 06:59:21,322.14285714285717,14.0,18.0,32.0,40.714285714285715,120.0
2020-07-05,2020-12-07 06:59:21,315.14285714285717,15.0,17.428571428571427,25.0,39.285714285714285,154.0
2020-07-06,2020-12-07 06:59:21,314.57142857142856,16.0,16.571428571428573,61.0,40.857142857142854,434.0
2020-07-07,2020-12-07 06:59:21,317.14285714285717,13.0,15.428571428571429,49.0,40.857142857142854,460.0
2020-07-08,2020-12-07 06:59:21,322.85714285714283,19.0,16.428571428571427,32.0,39.285714285714285,437.0
2020-07-09,2020-12-07 06:59:21,319.2857142857143,9.0,14.714285714285714,50.0,39.57142857142857,392.0
2020-07-10,2020-12-07 06:59:21,329.57142857142856,10.0,13.714285714285714,43.0,41.714285714285715,310.0
2020-07-11,2020-12-07 06:59:21,349.2857142857143,12.0,13.428571428571429,32.0,41.714285714285715,258.0
2020-07-12,2020-12-07 06:59:21,359.57142857142856,8.0,12.428571428571429,28.0,42.142857142857146,226.0
2020-07-13,2020-12-07 06:59:21,366.85714285714283,17.0,12.571428571428571,49.0,40.42857142857143,485.0
2020-07-14,2020-12-07 06:59:21,358.7142857142857,10.0,12.142857142857142,41.0,39.285714285714285,403.0
2020-07-15,2020-12-07 06:59:21,359.0,13.0,11.285714285714286,44.0,41.0,439.0
2020-07-16,2020-12-07 06:59:21,362.7142857142857,8.0,11.142857142857142,36.0,39.0,418.0
2020-07-17,2020-12-07 06:59:21,378.14285714285717,12.0,11.428571428571429,54.0,40.57142857142857,418.0
2020-07-18,2020-12-07 06:59:21,372.42857142857144,9.0,11.0,29.0,40.142857142857146,218.0
2020-07-19,2020-12-07 06:59:21,365.14285714285717,7.0,10.857142857142858,34.0,41.0,175.0
2020-07-20,2020-12-07 06:59:21,353.7142857142857,11.0,10.0,34.0,38.857142857142854,405.0
2020-07-21,2020-12-07 06:59:21,345.0,10.0,10.0,29.0,37.142857142857146,342.0
2020-07-22,2020-12-07 06:59:21,329.42857142857144,8.0,9.285714285714286,38.0,36.285714285714285,330.0
2020-07-23,2020-12-07 06:59:21,314.0,9.0,9.428571428571429,38.0,36.57142857142857,310.0
2020-07-24,2020-12-07 06:59:21,297.2857142857143,6.0,8.571428571428571,40.0,34.57142857142857,301.0
2020-07-25,2020-12-07 06:59:21,288.0,11.0,8.857142857142858,34.0,35.285714285714285,153.0
2020-07-26,2020-12-07 06:59:21,283.14285714285717,8.0,9.0,26.0,34.142857142857146,141.0
2020-07-27,2020-12-07 06:59:21,270.2857142857143,5.0,8.142857142857142,44.0,35.57142857142857,315.0
2020-07-28,2020-12-07 06:59:21,266.14285714285717,12.0,8.428571428571429,40.0,37.142857142857146,313.0
2020-07-29,2020-12-07 06:59:21,260.2857142857143,5.0,8.0,30.0,36.0,289.0
2020-07-30,2020-12-07 06:59:21,254.85714285714286,4.0,7.285714285714286,36.0,35.714285714285715,272.0
2020-07-31,2020-12-07 06:59:21,249.57142857142858,3.0,6.857142857142857,33.0,34.714285714285715,264.0
2020-08-01,2020-12-07 06:59:21,254.71428571428572,7.0,6.285714285714286,31.0,34.285714285714285,189.0
2020-08-02,2020-12-07 06:59:21,254.14285714285714,2.0,5.428571428571429,34.0,35.42857142857143,137.0
2020-08-03,2020-12-07 06:59:21,258.85714285714283,3.0,5.142857142857143,41.0,35.0,348.0
2020-08-04,2020-12-07 06:59:21,240.85714285714286,6.0,4.285714285714286,39.0,34.857142857142854,187.0
2020-08-05,2020-12-07 06:59:21,243.0,7.0,4.571428571428571,38.0,36.0,304.0
2020-08-06,2020-12-07 06:59:21,246.28571428571428,6.0,4.857142857142857,36.0,36.0,295.0
2020-08-07,2020-12-07 06:59:21,245.71428571428572,3.0,4.857142857142857,26.0,35.0,260.0
2020-08-08,2020-12-07 06:59:21,241.85714285714286,5.0,4.571428571428571,17.0,33.0,162.0
2020-08-09,2020-12-07 06:59:21,241.28571428571428,3.0,4.714285714285714,27.0,32.0,133.0
2020-08-10,2020-12-07 06:59:21,236.0,6.0,5.142857142857143,34.0,31.0,311.0
2020-08-11,2020-12-07 06:59:21,247.14285714285714,5.0,5.0,26.0,29.142857142857142,265.0
2020-08-12,2020-12-07 06:59:21,249.42857142857142,1.0,4.142857142857143,36.0,28.857142857142858,320.0
2020-08-13,2020-12-07 06:59:21,246.85714285714286,3.0,3.7142857142857144,40.0,29.428571428571427,277.0
2020-08-14,2020-12-07 06:59:21,249.42857142857142,3.0,3.7142857142857144,41.0,31.571428571428573,278.0
2020-08-15,2020-12-07 06:59:21,247.85714285714286,7.0,4.0,23.0,32.42857142857143,151.0
2020-08-16,2020-12-07 06:59:21,248.85714285714286,5.0,4.285714285714286,24.0,32.0,140.0
2020-08-17,2020-12-07 06:59:21,251.85714285714286,6.0,4.285714285714286,33.0,31.857142857142858,332.0
2020-08-18,2020-12-07 06:59:21,254.57142857142858,1.0,3.7142857142857144,43.0,34.285714285714285,284.0
2020-08-19,2020-12-07 06:59:21,245.71428571428572,1.0,3.7142857142857144,32.0,33.714285714285715,258.0
2020-08-20,2020-12-07 06:59:21,238.57142857142858,7.0,4.285714285714286,35.0,33.0,227.0
2020-08-21,2020-12-07 06:59:21,235.0,3.0,4.285714285714286,32.0,31.714285714285715,253.0
2020-08-22,2020-12-07 06:59:21,233.14285714285714,5.0,4.0,26.0,32.142857142857146,138.0
2020-08-23,2020-12-07 06:59:21,234.71428571428572,3.0,3.7142857142857144,21.0,31.714285714285715,151.0
2020-08-24,2020-12-07 06:59:21,230.0,8.0,4.0,33.0,31.714285714285715,299.0
2020-08-25,2020-12-07 06:59:21,229.85714285714286,5.0,4.571428571428571,40.0,31.285714285714285,283.0
2020-08-26,2020-12-07 06:59:21,237.71428571428572,6.0,5.285714285714286,26.0,30.428571428571427,313.0
2020-08-27,2020-12-07 06:59:21,244.57142857142858,1.0,4.428571428571429,32.0,30.0,275.0
2020-08-28,2020-12-07 06:59:21,249.0,6.0,4.857142857142857,23.0,28.714285714285715,284.0
2020-08-29,2020-12-07 06:59:21,247.57142857142858,3.0,4.571428571428571,22.0,28.142857142857142,128.0
2020-08-30,2020-12-07 06:59:21,252.28571428571428,6.0,5.0,19.0,27.857142857142858,184.0
2020-08-31,2020-12-07 06:59:21,254.28571428571428,2.0,4.142857142857143,42.0,29.142857142857142,313.0
2020-09-01,2020-12-07 06:59:21,256.14285714285717,4.0,4.0,22.0,26.571428571428573,296.0
2020-09-02,2020-12-07 06:59:21,250.71428571428572,6.0,4.0,23.0,26.142857142857142,275.0
2020-09-03,2020-12-07 06:59:21,250.57142857142858,5.0,4.571428571428571,22.0,24.714285714285715,274.0
2020-09-04,2020-12-07 06:59:21,243.0,5.0,4.428571428571429,32.0,26.0,231.0
2020-09-05,2020-12-07 06:59:21,247.28571428571428,3.0,4.428571428571429,21.0,25.857142857142858,158.0
2020-09-06,2020-12-07 06:59:21,250.71428571428572,7.0,4.571428571428571,25.0,26.714285714285715,208.0
2020-09-07,2020-12-07 06:59:21,237.14285714285714,2.0,4.571428571428571,25.0,24.285714285714285,218.0
2020-09-08,2020-12-07 06:59:21,251.14285714285714,2.0,4.285714285714286,25.0,24.714285714285715,394.0
2020-09-09,2020-12-07 06:59:21,262.2857142857143,2.0,3.7142857142857144,28.0,25.428571428571427,353.0
2020-09-10,2020-12-07 06:59:21,269.14285714285717,3.0,3.4285714285714284,26.0,26.0,322.0
2020-09-11,2020-12-07 06:59:21,281.0,4.0,3.2857142857142856,34.0,26.285714285714285,314.0
2020-09-12,2020-12-07 06:59:21,287.2857142857143,4.0,3.4285714285714284,14.0,25.285714285714285,202.0
2020-09-13,2020-12-07 06:59:21,294.42857142857144,3.0,2.857142857142857,16.0,24.0,258.0
2020-09-14,2020-12-07 06:59:21,325.2857142857143,5.0,3.2857142857142856,29.0,24.571428571428573,434.0
2020-09-15,2020-12-07 06:59:21,317.7142857142857,3.0,3.4285714285714284,32.0,25.571428571428573,341.0
2020-09-16,2020-12-07 06:59:21,320.14285714285717,6.0,4.0,48.0,28.428571428571427,370.0
2020-09-17,2020-12-07 06:59:21,325.0,6.0,4.428571428571429,27.0,28.571428571428573,356.0
2020-09-18,2020-12-07 06:59:21,321.42857142857144,3.0,4.285714285714286,39.0,29.285714285714285,289.0
2020-09-19,2020-12-07 06:59:21,315.57142857142856,5.0,4.428571428571429,22.0,30.428571428571427,161.0
2020-09-20,2020-12-07 06:59:21,301.2857142857143,5.0,4.714285714285714,24.0,31.571428571428573,158.0
2020-09-21,2020-12-07 06:59:21,312.7142857142857,3.0,4.428571428571429,24.0,30.857142857142858,514.0
2020-09-22,2020-12-07 06:59:21,322.14285714285717,3.0,4.428571428571429,32.0,30.857142857142858,407.0
2020-09-23,2020-12-07 06:59:21,345.7142857142857,4.0,4.142857142857143,43.0,30.142857142857142,535.0
2020-09-24,2020-12-07 06:59:21,361.7142857142857,3.0,3.7142857142857144,33.0,31.0,468.0
2020-09-25,2020-12-07 06:59:21,385.57142857142856,4.0,3.857142857142857,49.0,32.42857142857143,456.0
2020-09-26,2020-12-07 06:59:21,402.57142857142856,6.0,4.0,32.0,33.857142857142854,280.0
2020-09-27,2020-12-07 06:59:21,434.57142857142856,2.0,3.5714285714285716,32.0,35.0,382.0
2020-09-28,2020-12-07 06:59:21,423.42857142857144,3.0,3.5714285714285716,37.0,36.857142857142854,436.0
2020-09-29,2020-12-07 06:59:21,463.57142857142856,7.0,4.142857142857143,48.0,39.142857142857146,688.0
2020-09-30,2020-12-07 06:59:21,471.0,8.0,4.714285714285714,54.0,40.714285714285715,587.0
2020-10-01,2020-12-07 06:59:21,492.42857142857144,5.0,5.0,37.0,41.285714285714285,618.0
2020-10-02,2020-12-07 06:59:21,512.5714285714286,3.0,4.857142857142857,47.0,41.0,597.0
2020-10-03,2020-12-07 06:59:21,512.4285714285714,5.0,4.714285714285714,26.0,40.142857142857146,279.0
2020-10-04,2020-12-07 06:59:21,506.14285714285717,7.0,5.428571428571429,45.0,42.0,338.0
2020-10-05,2020-12-07 06:59:21,565.5714285714286,1.0,5.142857142857143,54.0,44.42857142857143,852.0
2020-10-06,2020-12-07 06:59:21,548.0,3.0,4.571428571428571,51.0,44.857142857142854,565.0
2020-10-07,2020-12-07 06:59:21,541.4285714285714,4.0,4.0,45.0,43.57142857142857,541.0
2020-10-08,2020-12-07 06:59:21,527.8571428571429,6.0,4.142857142857143,43.0,44.42857142857143,523.0
2020-10-09,2020-12-07 06:59:21,517.8571428571429,2.0,4.0,60.0,46.285714285714285,527.0
2020-10-10,2020-12-07 06:59:21,522.4285714285714,4.0,3.857142857142857,39.0,48.142857142857146,311.0
2020-10-11,2020-12-07 06:59:21,514.0,7.0,3.857142857142857,45.0,48.142857142857146,279.0
2020-10-12,2020-12-07 06:59:21,465.85714285714283,8.0,4.857142857142857,50.0,47.57142857142857,515.0
2020-10-13,2020-12-07 06:59:21,468.85714285714283,4.0,5.0,55.0,48.142857142857146,586.0
2020-10-14,2020-12-07 06:59:21,474.14285714285717,6.0,5.285714285714286,59.0,50.142857142857146,578.0
2020-10-15,2020-12-07 06:59:21,485.0,8.0,5.571428571428571,73.0,54.42857142857143,599.0
2020-10-16,2020-12-07 06:59:21,481.14285714285717,6.0,6.142857142857143,50.0,53.0,500.0
2020-10-17,2020-12-07 06:59:21,489.0,6.0,6.428571428571429,38.0,52.857142857142854,366.0
2020-10-18,2020-12-07 06:59:21,508.57142857142856,4.0,6.0,44.0,52.714285714285715,416.0
2020-10-19,2020-12-07 06:59:21,524.7142857142857,7.0,5.857142857142857,62.0,54.42857142857143,628.0
2020-10-20,2020-12-07 06:59:21,527.2857142857143,6.0,6.142857142857143,75.0,57.285714285714285,604.0
2020-10-21,2020-12-07 06:59:21,538.1428571428571,5.0,6.0,49.0,55.857142857142854,654.0
2020-10-22,2020-12-07 06:59:21,560.2857142857143,3.0,5.285714285714286,47.0,52.142857142857146,754.0
2020-10-23,2020-12-07 06:59:21,574.5714285714286,4.0,5.0,60.0,53.57142857142857,600.0
2020-10-24,2020-12-07 06:59:21,577.2857142857143,1.0,4.285714285714286,52.0,55.57142857142857,385.0
2020-10-25,2020-12-07 06:59:21,569.8571428571429,9.0,5.0,44.0,55.57142857142857,364.0
2020-10-26,2020-12-07 06:59:21,578.5714285714286,4.0,4.571428571428571,58.0,55.0,689.0
2020-10-27,2020-12-07 06:59:21,597.4285714285714,8.0,4.857142857142857,47.0,51.0,736.0
2020-10-28,2020-12-07 06:59:21,614.8571428571429,4.0,4.714285714285714,44.0,50.285714285714285,776.0
2020-10-29,2020-12-07 06:59:21,595.0,4.0,4.857142857142857,48.0,50.42857142857143,615.0
2020-10-30,2020-12-07 06:59:21,601.7142857142857,11.0,5.857142857142857,54.0,49.57142857142857,647.0
2020-10-31,2020-12-07 06:59:21,604.5714285714286,4.0,6.285714285714286,48.0,49.0,405.0
2020-11-01,2020-12-07 06:59:21,624.0,13.0,6.857142857142857,45.0,49.142857142857146,500.0
2020-11-02,2020-12-07 06:59:21,661.8571428571429,12.0,8.0,59.0,49.285714285714285,954.0
2020-11-03,2020-12-07 06:59:21,684.1428571428571,12.0,8.571428571428571,75.0,53.285714285714285,892.0
2020-11-04,2020-12-07 06:59:21,730.0,8.0,9.142857142857142,56.0,55.0,1097.0
2020-11-05,2020-12-07 06:59:21,803.2857142857143,9.0,9.857142857142858,77.0,59.142857142857146,1128.0
2020-11-06,2020-12-07 06:59:21,857.0,10.0,9.714285714285714,51.0,58.714285714285715,1023.0
2020-11-07,2020-12-07 06:59:21,917.8571428571429,14.0,11.142857142857142,58.0,60.142857142857146,831.0
2020-11-08,2020-12-07 06:59:21,958.5714285714286,7.0,10.285714285714286,55.0,61.57142857142857,785.0
2020-11-09,2020-12-07 06:59:21,1041.4285714285713,4.0,9.142857142857142,80.0,64.57142857142857,1534.0
2020-11-10,2020-12-07 06:59:21,1137.4285714285713,7.0,8.428571428571429,72.0,64.14285714285714,1564.0
2020-11-11,2020-12-07 06:59:21,1193.7142857142858,9.0,8.571428571428571,85.0,68.28571428571429,1491.0
2020-11-12,2020-12-07 06:59:21,1243.2857142857142,16.0,9.571428571428571,70.0,67.28571428571429,1475.0
2020-11-13,2020-12-07 06:59:21,1308.2857142857142,5.0,8.857142857142858,79.0,71.28571428571429,1478.0
2020-11-14,2020-12-07 06:59:21,1333.5714285714287,10.0,8.285714285714286,89.0,75.71428571428571,1008.0
2020-11-15,2020-12-07 06:59:21,1347.142857142857,14.0,9.285714285714286,88.0,80.42857142857143,880.0
2020-11-16,2020-12-07 06:59:21,1385.0,9.0,10.0,113.0,85.14285714285714,1799.0
2020-11-17,2020-12-07 06:59:21,1403.4285714285713,10.0,10.428571428571429,90.0,87.71428571428571,1693.0
2020-11-18,2020-12-07 06:59:21,1431.7142857142858,9.0,10.428571428571429,103.0,90.28571428571429,1689.0
2020-11-19,2020-12-07 06:59:21,1479.4285714285713,9.0,9.428571428571429,111.0,96.14285714285714,1809.0
2020-11-20,2020-12-07 06:59:21,1517.4285714285713,7.0,9.714285714285714,124.0,102.57142857142857,1744.0
2020-11-21,2020-12-07 06:59:21,1552.0,10.0,9.714285714285714,104.0,104.71428571428571,1250.0
2020-11-22,2020-12-07 06:59:21,1587.2857142857142,10.0,9.142857142857142,107.0,107.42857142857143,1127.0
2020-11-23,2020-12-07 06:59:21,1649.857142857143,12.0,9.571428571428571,135.0,110.57142857142857,2237.0
2020-11-24,2020-12-07 06:59:21,1691.4285714285713,17.0,10.571428571428571,114.0,114.0,1984.0
2020-11-25,2020-12-07 06:59:21,1771.857142857143,12.0,11.0,113.0,115.42857142857143,2252.0
2020-11-26,2020-12-07 06:59:21,1619.4285714285713,7.0,10.714285714285714,139.0,119.42857142857143,742.0
2020-11-27,2020-12-07 06:59:21,1681.2857142857142,12.0,11.428571428571429,137.0,121.28571428571429,2177.0
2020-11-28,2020-12-07 06:59:21,1747.2857142857142,11.0,11.571428571428571,115.0,122.85714285714286,1712.0
2020-11-29,2020-12-07 06:59:21,1818.4285714285713,11.0,11.714285714285714,140.0,127.57142857142857,1625.0
2020-11-30,2020-12-07 06:59:21,1871.142857142857,17.0,12.428571428571429,154.0,130.28571428571428,2606.0
2020-12-01,2020-12-07 06:59:21,1984.7142857142858,18.0,12.571428571428571,163.0,137.28571428571428,2779.0
2020-12-02,2020-12-07 06:59:21,2005.0,22.0,14.0,134.0,140.28571428571428,2394.0
2020-12-03,2020-12-07 06:59:21,2149.0,9.0,14.285714285714286,109.0,136.0,1750.0
2020-12-04,2020-12-07 06:59:21,2007.4285714285713,6.0,13.428571428571429,36.0,121.57142857142857,1186.0
2020-02-29,2020-12-08 13:02:32,1.0,0.0,0.0,0.0,0.0,1.0
2020-03-01,2020-12-08 13:02:32,0.5,0.0,0.0,0.0,0.0,0.0
2020-03-02,2020-12-08 13:02:32,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2020-03-03,2020-12-08 13:02:32,0.5,0.0,0.0,1.0,0.25,1.0
2020-03-04,2020-12-08 13:02:32,1.4,0.0,0.0,2.0,0.6,5.0
2020-03-05,2020-12-08 13:02:32,1.6666666666666667,0.0,0.0,8.0,1.8333333333333333,3.0
2020-03-06,2020-12-08 13:02:32,2.5714285714285716,0.0,0.0,5.0,2.2857142857142856,8.0
2020-03-07,2020-12-08 13:02:32,3.2857142857142856,0.0,0.0,6.0,3.142857142857143,6.0
2020-03-08,2020-12-08 13:02:32,6.285714285714286,0.0,0.0,15.0,5.285714285714286,21.0
2020-03-09,2020-12-08 13:02:32,14.428571428571429,0.0,0.0,29.0,9.428571428571429,57.0
2020-03-10,2020-12-08 13:02:32,24.142857142857142,0.0,0.0,48.0,16.142857142857142,69.0
2020-03-11,2020-12-08 13:02:32,45.57142857142857,1.0,0.14285714285714285,73.0,26.285714285714285,155.0
2020-03-12,2020-12-08 13:02:32,95.85714285714286,0.0,0.14285714285714285,79.0,36.42857142857143,355.0
2020-03-13,2020-12-08 13:02:32,183.14285714285714,0.0,0.14285714285714285,144.0,56.285714285714285,619.0
2020-03-14,2020-12-08 13:02:32,274.0,2.0,0.42857142857142855,155.0,77.57142857142857,642.0
2020-03-15,2020-12-08 13:02:32,418.85714285714283,5.0,1.1428571428571428,196.0,103.42857142857143,1035.0
2020-03-16,2020-12-08 13:02:32,713.7142857142857,8.0,2.2857142857142856,330.0,146.42857142857142,2121.0
2020-03-17,2020-12-08 13:02:32,1054.142857142857,8.0,3.4285714285714284,359.0,190.85714285714286,2452.0
2020-03-18,2020-12-08 13:02:32,1456.4285714285713,20.0,6.142857142857143,491.0,250.57142857142858,2971.0
2020-03-19,2020-12-08 13:02:32,1935.2857142857142,24.0,9.571428571428571,570.0,320.7142857142857,3707.0
2020-03-20,2020-12-08 13:02:32,2419.285714285714,47.0,16.285714285714285,702.0,400.42857142857144,4007.0
2020-03-21,2020-12-08 13:02:32,2704.285714285714,44.0,22.285714285714285,736.0,483.42857142857144,2637.0
2020-03-22,2020-12-08 13:02:32,2924.8571428571427,49.0,28.571428571428573,763.0,564.4285714285714,2579.0
2020-03-23,2020-12-08 13:02:32,3131.8571428571427,82.0,39.142857142857146,1111.0,676.0,3570.0
2020-03-24,2020-12-08 13:02:32,3424.5714285714284,95.0,51.57142857142857,1244.0,802.4285714285714,4501.0
2020-03-25,2020-12-08 13:02:32,3696.4285714285716,123.0,66.28571428571429,1396.0,931.7142857142857,4874.0
2020-03-26,2020-12-08 13:02:32,3887.8571428571427,188.0,89.71428571428571,1543.0,1070.7142857142858,5047.0
2020-03-27,2020-12-08 13:02:32,4046.285714285714,218.0,114.14285714285714,1502.0,1185.0,5116.0
2020-03-28,2020-12-08 13:02:32,4166.571428571428,274.0,147.0,1439.0,1285.4285714285713,3479.0
2020-03-29,2020-12-08 13:02:32,4307.142857142857,291.0,181.57142857142858,1473.0,1386.857142857143,3563.0
2020-03-30,2020-12-08 13:02:32,4672.857142857143,325.0,216.28571428571428,1835.0,1490.2857142857142,6130.0
2020-03-31,2020-12-08 13:02:32,4809.714285714285,385.0,257.7142857142857,1804.0,1570.2857142857142,5459.0
2020-04-01,2020-12-08 13:02:32,4891.857142857143,448.0,304.14285714285717,1757.0,1621.857142857143,5449.0
2020-04-02,2020-12-08 13:02:32,4992.0,498.0,348.42857142857144,1733.0,1649.0,5748.0
2020-04-03,2020-12-08 13:02:32,5071.142857142857,498.0,388.42857142857144,1688.0,1675.5714285714287,5670.0
2020-04-04,2020-12-08 13:02:32,5126.285714285715,511.0,422.2857142857143,1430.0,1674.2857142857142,3865.0
2020-04-05,2020-12-08 13:02:32,5157.428571428572,580.0,463.57142857142856,1394.0,1663.0,3781.0
2020-04-06,2020-12-08 13:02:32,5189.285714285715,575.0,499.2857142857143,1805.0,1658.7142857142858,6353.0
2020-04-07,2020-12-08 13:02:32,5272.714285714285,599.0,529.8571428571429,1686.0,1641.857142857143,6043.0
2020-04-08,2020-12-08 13:02:32,5291.428571428572,569.0,547.1428571428571,1618.0,1622.0,5580.0
2020-04-09,2020-12-08 13:02:32,5194.571428571428,561.0,556.1428571428571,1482.0,1586.142857142857,5070.0
2020-04-10,2020-12-08 13:02:32,5029.0,539.0,562.0,1395.0,1544.2857142857142,4511.0
2020-04-11,2020-12-08 13:02:32,5010.0,542.0,566.4285714285714,1161.0,1505.857142857143,3732.0
2020-04-12,2020-12-08 13:02:32,4882.428571428572,572.0,565.2857142857143,1034.0,1454.4285714285713,2888.0
2020-04-13,2020-12-08 13:02:32,4448.0,570.0,564.5714285714286,1263.0,1377.0,3312.0
2020-04-14,2020-12-08 13:02:32,4176.714285714285,509.0,551.7142857142857,1128.0,1297.2857142857142,4144.0
2020-04-15,2020-12-08 13:02:32,3933.5714285714284,455.0,535.4285714285714,1003.0,1209.4285714285713,3878.0
2020-04-16,2020-12-08 13:02:32,3713.5714285714284,414.0,514.4285714285714,902.0,1126.5714285714287,3530.0
2020-04-17,2020-12-08 13:02:32,3581.285714285714,384.0,492.2857142857143,898.0,1055.5714285714287,3585.0
2020-04-18,2020-12-08 13:02:32,3358.4285714285716,390.0,470.57142857142856,666.0,984.8571428571429,2172.0
2020-04-19,2020-12-08 13:02:32,3281.0,399.0,445.85714285714283,587.0,921.0,2346.0
2020-04-20,2020-12-08 13:02:32,3349.5714285714284,364.0,416.42857142857144,709.0,841.8571428571429,3792.0
2020-04-21,2020-12-08 13:02:32,3195.1428571428573,323.0,389.85714285714283,654.0,774.1428571428571,3063.0
2020-04-22,2020-12-08 13:02:32,3133.714285714286,312.0,369.42857142857144,577.0,713.2857142857143,3448.0
2020-04-23,2020-12-08 13:02:32,3035.285714285714,331.0,357.57142857142856,504.0,656.4285714285714,2841.0
2020-04-24,2020-12-08 13:02:32,2885.285714285714,314.0,347.57142857142856,517.0,602.0,2535.0
2020-04-25,2020-12-08 13:02:32,2803.0,264.0,329.57142857142856,366.0,559.1428571428571,1596.0
2020-04-26,2020-12-08 13:02:32,2611.1428571428573,246.0,307.7142857142857,339.0,523.7142857142857,1003.0
2020-04-27,2020-12-08 13:02:32,2396.285714285714,270.0,294.2857142857143,394.0,478.7142857142857,2288.0
2020-04-28,2020-12-08 13:02:32,2348.4285714285716,229.0,280.85714285714283,395.0,441.7142857142857,2728.0
2020-04-29,2020-12-08 13:02:32,2190.285714285714,240.0,270.57142857142856,327.0,406.0,2341.0
2020-04-30,2020-12-08 13:02:32,2073.285714285714,225.0,255.42857142857142,283.0,374.42857142857144,2022.0
2020-05-01,2020-12-08 13:02:32,1980.7142857142858,210.0,240.57142857142858,292.0,342.2857142857143,1887.0
2020-05-02,2020-12-08 13:02:32,1903.857142857143,190.0,230.0,225.0,322.14285714285717,1058.0
2020-05-03,2020-12-08 13:02:32,1872.857142857143,177.0,220.14285714285714,216.0,304.57142857142856,786.0
2020-05-04,2020-12-08 13:02:32,1767.7142857142858,159.0,204.28571428571428,253.0,284.42857142857144,1552.0
2020-05-05,2020-12-08 13:02:32,1594.0,151.0,193.14285714285714,229.0,260.7142857142857,1512.0
